detector_id,detector_type,detector_status,detector_direction,detector_movement,location_name,atd_location_id,signal_id,created_date,modified_date,ip_comm_status,comm_status_datetime_utc,location_latitude,location_longitude,LOCATION
8322,VIDEO,OK,EASTBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY", SPICEWOOD SPRINGS RD / MESA DR,LOC16-004590,940,09/18/2023 12:00:00 AM,09/18/2023 02:42:00 PM +0000,,,,,POINT (-97.757225 30.371532)
8323,VIDEO,OK,EASTBOUND,"RIGHT TURN, THRU / LEFT TURN", CAMERON RD / MC KIE DR,LOC16-004625,947,09/18/2023 12:00:00 AM,09/18/2023 02:54:00 PM +0000,,,,,POINT (-97.690407 30.329039)
8324,GRIDSMART,REMOVED,SOUTHBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY", QUINLAN PARK RD / STEINER RANCH BLVD (University Club Dr),LOC16-004630,948,09/18/2023 12:00:00 AM,09/18/2023 02:57:00 PM +0000,,,,,POINT (-97.891762 30.36924)
8325,GRIDSMART,REMOVED,WESTBOUND,"RIGHT TURN, THRU / LEFT TURN", QUINLAN PARK RD / STEINER RANCH BLVD (University Club Dr),LOC16-004630,948,09/18/2023 12:00:00 AM,09/18/2023 02:58:00 PM +0000,,,,,POINT (-97.891762 30.36924)
8326,GRIDSMART,REMOVED,EASTBOUND,"BICYCLE, LEFT TURN, THRU / RIGHT TURN", QUINLAN PARK RD / STEINER RANCH BLVD (University Club Dr),LOC16-004630,948,09/18/2023 12:00:00 AM,09/18/2023 02:59:00 PM +0000,,,,,POINT (-97.891762 30.36924)
8327,LOOP,OK,SOUTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN", ANDERSON LN / ROCKWOOD LN,LOC16-000465,94,09/18/2023 12:00:00 AM,09/18/2023 03:08:00 PM +0000,,,,,POINT (-97.738266 30.359753)
8328,GRIDSMART,OK,SOUTHBOUND,"BICYCLE, LEFT TURN, RIGHT TURN, THRU ONLY", ANDERSON LN / SHOAL CREEK BLVD,LOC16-000470,95,09/18/2023 12:00:00 AM,09/18/2023 03:19:00 PM +0000,,,,,POINT (-97.740845 30.361021)
8329,GRIDSMART,OK,WESTBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY", ANDERSON LN / SHOAL CREEK BLVD,LOC16-000470,95,09/18/2023 12:00:00 AM,09/18/2023 03:20:00 PM +0000,,,,,POINT (-97.740845 30.361021)
8330,GRIDSMART,OK,EASTBOUND,"BICYCLE, LEFT TURN, THRU / RIGHT TURN, THRU ONLY", ANDERSON LN / SHOAL CREEK BLVD,LOC16-000470,95,09/18/2023 12:00:00 AM,09/18/2023 03:20:00 PM +0000,,,,,POINT (-97.740845 30.361021)
8331,RADAR - SmartMicro,OK,SOUTHBOUND,"BICYCLE, LEFT TURN, THRU / RIGHT TURN", DUVAL RD / AMHERST DR,LOC16-004695,961,09/18/2023 12:00:00 AM,09/18/2023 03:32:00 PM +0000,,,,,POINT (-97.722054 30.411676)
8332,RADAR - SmartMicro,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY", DUVAL RD / AMHERST DR,LOC16-004695,961,09/18/2023 12:00:00 AM,09/18/2023 03:32:00 PM +0000,,,,,POINT (-97.722054 30.411676)
8333,RADAR - SmartMicro,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY", DUVAL RD / AMHERST DR,LOC16-004695,961,09/18/2023 12:00:00 AM,09/18/2023 03:36:00 PM +0000,,,,,POINT (-97.722054 30.411676)
8334,RADAR - SmartMicro,INACTIVE,EASTBOUND,THRU / LEFT TURN, LAVACA ST / 17TH ST,LOC16-004765,975,09/18/2023 12:00:00 AM,09/18/2023 03:43:00 PM +0000,,,,,POINT (-97.741203 30.279469)
8335,RADAR - SmartMicro,INACTIVE,WESTBOUND,RIGHT TURN, LAVACA ST / 17TH ST,LOC16-004765,975,09/18/2023 12:00:00 AM,09/18/2023 03:43:00 PM +0000,,,,,POINT (-97.741203 30.279469)
8336,VIDEO,OK,NORTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN, THRU ONLY", AIRPORT BLVD / ZACH SCOTT ST,LOC16-004785,979,09/18/2023 12:00:00 AM,09/18/2023 03:49:00 PM +0000,,,,,POINT (-97.707878 30.294119)
8337,VIDEO,OK,EASTBOUND,RIGHT TURN, AIRPORT BLVD / ZACH SCOTT ST,LOC16-004785,979,09/18/2023 12:00:00 AM,09/18/2023 03:50:00 PM +0000,,,,,POINT (-97.707878 30.294119)
8338,RADAR - SmartMicro,OK,WESTBOUND,"LEFT TURN, THRU ONLY", AMHERST DR / PARMER LN,LOC16-004860,994,09/18/2023 12:00:00 AM,09/18/2023 03:54:00 PM +0000,,,,,POINT (-97.713562 30.42473)
8339,RADAR - SmartMicro,OK,EASTBOUND,"BICYCLE, LEFT TURN, THRU ONLY", AMHERST DR / PARMER LN,LOC16-004860,994,09/18/2023 12:00:00 AM,09/18/2023 03:54:00 PM +0000,,,,,POINT (-97.713562 30.42473)
8340,RADAR - SmartMicro,OK,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", AMHERST DR / PARMER LN,LOC16-004860,994,09/18/2023 12:00:00 AM,09/18/2023 03:57:00 PM +0000,,,,,POINT (-97.713562 30.42473)
8341,RADAR - SmartMicro,OK,WESTBOUND,"BICYCLE, LEFT TURN, RIGHT TURN, THRU ONLY", AMHERST DR / PARMER LN,LOC16-004860,994,09/18/2023 12:00:00 AM,09/18/2023 03:58:00 PM +0000,,,,,POINT (-97.713562 30.42473)
8342,RADAR - SmartMicro,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY", AMHERST DR / PARMER LN,LOC16-004860,994,09/18/2023 12:00:00 AM,09/18/2023 03:59:00 PM +0000,,,,,POINT (-97.713562 30.42473)
8343,RADAR - SmartMicro,OK,SOUTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN",9700 BLK ANDERSON MILL RD (Bethany),LOC16-004875,997,09/18/2023 12:00:00 AM,09/18/2023 04:08:00 PM +0000,,,,,POINT (-97.797707 30.44696)
8344,RADAR - SmartMicro,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",9700 BLK ANDERSON MILL RD (Bethany),LOC16-004875,997,09/18/2023 12:00:00 AM,09/18/2023 04:09:00 PM +0000,,,,,POINT (-97.797707 30.44696)
8345,RADAR - SmartMicro,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",9700 BLK ANDERSON MILL RD (Bethany),LOC16-004875,997,09/18/2023 12:00:00 AM,09/18/2023 04:14:00 PM +0000,,,,,POINT (-97.797707 30.44696)
8346,RADAR - SmartMicro,OK,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),LOC16-004885,999,09/18/2023 12:00:00 AM,09/18/2023 04:38:00 PM +0000,,,,,POINT (-97.804016 30.447165)
8347,RADAR - SmartMicro,OK,WESTBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY", ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),LOC16-004885,999,09/18/2023 12:00:00 AM,09/18/2023 04:39:00 PM +0000,,,,,POINT (-97.804016 30.447165)
8348,RADAR - SmartMicro,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY", ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),LOC16-004885,999,09/18/2023 12:00:00 AM,09/18/2023 04:39:00 PM +0000,,,,,POINT (-97.804016 30.447165)
8349,GRIDSMART,REMOVED,SOUTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN", SPICEWOOD SPRINGS RD / WOOD HOLLOW DR,LOC16-000490,99,09/18/2023 12:00:00 AM,09/18/2023 04:45:00 PM +0000,,,,,POINT (-97.746895 30.361765)
8350,GRIDSMART,REMOVED,WESTBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY", SPICEWOOD SPRINGS RD / WOOD HOLLOW DR,LOC16-000490,99,09/18/2023 12:00:00 AM,09/18/2023 04:46:00 PM +0000,,,,,POINT (-97.746895 30.361765)
8351,GRIDSMART,REMOVED,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY", SPICEWOOD SPRINGS RD / WOOD HOLLOW DR,LOC16-000490,99,09/18/2023 12:00:00 AM,09/18/2023 04:47:00 PM +0000,,,,,POINT (-97.746895 30.361765)
8352,RADAR - SmartMicro,OK,SOUTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN", SPICEWOOD SPRINGS RD / WOOD HOLLOW DR,LOC16-000490,99,09/18/2023 12:00:00 AM,09/18/2023 04:48:00 PM +0000,,,,,POINT (-97.746895 30.361765)
8353,RADAR - SmartMicro,OK,WESTBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY", SPICEWOOD SPRINGS RD / WOOD HOLLOW DR,LOC16-000490,99,09/18/2023 12:00:00 AM,09/18/2023 04:49:00 PM +0000,,,,,POINT (-97.746895 30.361765)
8354,RADAR - SmartMicro,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY", SPICEWOOD SPRINGS RD / WOOD HOLLOW DR,LOC16-000490,99,09/18/2023 12:00:00 AM,09/18/2023 04:51:00 PM +0000,,,,,POINT (-97.746895 30.361765)
8355,GRIDSMART,INACTIVE,SOUTHBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY", STAKED PLAINS DR / LAKELINE BLVD,LOC16-004915,1005,09/18/2023 12:00:00 AM,09/18/2023 05:13:00 PM +0000,,,,,POINT (-97.789574 30.481957)
8356,GRIDSMART,INACTIVE,EASTBOUND,"BICYCLE, LEFT TURN, RIGHT TURN, THRU ONLY", STAKED PLAINS DR / LAKELINE BLVD,LOC16-004915,1005,09/18/2023 12:00:00 AM,09/18/2023 05:14:00 PM +0000,,,,,POINT (-97.789574 30.481957)
8357,GRIDSMART,INACTIVE,WESTBOUND,"BICYCLE, LEFT TURN, THRU / RIGHT TURN, THRU ONLY", STAKED PLAINS DR / LAKELINE BLVD,LOC16-004915,1005,09/18/2023 12:00:00 AM,09/18/2023 05:15:00 PM +0000,,,,,POINT (-97.789574 30.481957)
8358,VIDEO,OK,SOUTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN",600 BLK E 15TH ST (East of Red River St),LOC16-004955,1013,09/18/2023 12:00:00 AM,09/18/2023 05:24:00 PM +0000,,,,,POINT (-97.733902 30.275349)
8359,VIDEO,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",600 BLK E 15TH ST (East of Red River St),LOC16-004955,1013,09/18/2023 12:00:00 AM,09/18/2023 05:27:00 PM +0000,,,,,POINT (-97.733902 30.275349)
8360,VIDEO,OK,SOUTHBOUND,"RIGHT TURN, THRU / LEFT TURN",600 BLK E 15TH ST (East of Red River St),LOC16-004955,1013,09/18/2023 12:00:00 AM,09/18/2023 05:29:00 PM +0000,,,,,POINT (-97.733902 30.275349)
8361,VIDEO,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",600 BLK E 15TH ST (East of Red River St),LOC16-004955,1013,09/18/2023 12:00:00 AM,09/18/2023 05:31:00 PM +0000,,,,,POINT (-97.733902 30.275349)
8362,GRIDSMART,BROKEN,SOUTHBOUND,"LEFT TURN, RIGHT TURN, THRU / LEFT TURN, THRU ONLY", MOPAC EXPY SVRD / BEE CAVE RD,LOC16-005245,1020,09/18/2023 12:00:00 AM,09/18/2023 05:41:00 PM +0000,,,,,POINT (-97.782313 30.265333)
8363,GRIDSMART,BROKEN,EASTBOUND,"LEFT TURN, THRU ONLY", MOPAC EXPY SVRD / BEE CAVE RD,LOC16-005245,1020,09/18/2023 12:00:00 AM,09/18/2023 05:42:00 PM +0000,,,,,POINT (-97.782313 30.265333)
8364,GRIDSMART,BROKEN,WESTBOUND,"LEFT TURN, THRU ONLY", MOPAC EXPY SVRD / BEE CAVE RD,LOC16-005245,1020,09/18/2023 12:00:00 AM,09/18/2023 05:44:00 PM +0000,,,,,POINT (-97.782313 30.265333)
8365,GRIDSMART,REMOVED,SOUTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN", CESAR CHAVEZ ST / SAN MARCOS ST,LOC16-005790,1042,09/18/2023 12:00:00 AM,09/18/2023 05:56:00 PM +0000,,,,,POINT (-97.734611 30.260589)
8366,GRIDSMART,REMOVED,WESTBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN", CESAR CHAVEZ ST / SAN MARCOS ST,LOC16-005790,1042,09/18/2023 12:00:00 AM,09/18/2023 05:57:00 PM +0000,,,,,POINT (-97.734611 30.260589)
8367,GRIDSMART,REMOVED,EASTBOUND,THRU / RIGHT TURN, CESAR CHAVEZ ST / SAN MARCOS ST,LOC16-005790,1042,09/18/2023 12:00:00 AM,09/18/2023 05:57:00 PM +0000,,,,,POINT (-97.734611 30.260589)
8368,GRIDSMART,INACTIVE,EASTBOUND,"BICYCLE, LEFT TURN, RIGHT TURN, THRU ONLY",2205 BLK GRACY FARMS LN (Schwab / Stoneleigh Condos),LOC18-012600,1046,09/18/2023 12:00:00 AM,09/18/2023 07:24:00 PM +0000,,,,,POINT (-97.709123 30.402821)
8369,GRIDSMART,INACTIVE,WESTBOUND,"BICYCLE, LEFT TURN, THRU / RIGHT TURN, THRU ONLY",2205 BLK GRACY FARMS LN (Schwab / Stoneleigh Condos),LOC18-012600,1046,09/18/2023 12:00:00 AM,09/18/2023 07:24:00 PM +0000,,,,,POINT (-97.709123 30.402821)
8370,RADAR - SmartMicro,OK,EASTBOUND,"THRU / LEFT TURN, THRU ONLY", BRUSH COUNTRY RD / CONVICT HILL RD,LOC16-002715,554,09/18/2023 12:00:00 AM,09/18/2023 07:34:00 PM +0000,,,,,POINT (-97.845909 30.216913)
8371,RADAR - SmartMicro,OK,SOUTHBOUND,"RIGHT TURN, THRU / LEFT TURN", BRUSH COUNTRY RD / CONVICT HILL RD,LOC16-002715,554,09/18/2023 12:00:00 AM,09/18/2023 07:35:00 PM +0000,,,,,POINT (-97.845909 30.216913)
8372,VIDEO,OK,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN", SHOAL CREEK BLVD / HANCOCK DR,LOC16-002825,576,09/18/2023 12:00:00 AM,09/18/2023 07:49:00 PM +0000,,,,,POINT (-97.744965 30.325602)
8373,VIDEO,OK,EASTBOUND,"BICYCLE, LEFT TURN, THRU / RIGHT TURN", SHOAL CREEK BLVD / HANCOCK DR,LOC16-002825,576,09/18/2023 12:00:00 AM,09/18/2023 07:51:00 PM +0000,,,,,POINT (-97.744965 30.325602)
8374,GRIDSMART,BROKEN,SOUTHBOUND,"RIGHT TURN, THRU ONLY",IH 35 SVRD / 290 HWY SVRD (E Koenig LN),LOC16-002895,590,09/18/2023 12:00:00 AM,09/18/2023 07:59:00 PM +0000,,,,,POINT (-97.706085 30.322704)
8375,GRIDSMART,BROKEN,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",IH 35 SVRD / 290 HWY SVRD (E Koenig LN),LOC16-002895,590,09/18/2023 12:00:00 AM,09/18/2023 08:00:00 PM +0000,,,,,POINT (-97.706085 30.322704)
8376,GRIDSMART,BROKEN,EASTBOUND,"THRU / RIGHT TURN, THRU ONLY",IH 35 SVRD / 290 HWY SVRD (E Koenig LN),LOC16-002895,590,09/18/2023 12:00:00 AM,09/18/2023 08:01:00 PM +0000,,,,,POINT (-97.706085 30.322704)
8377,GRIDSMART,REMOVED,SOUTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN", ST JOHNS AVE / 35 SVRD,LOC16-002920,595,09/18/2023 12:00:00 AM,09/18/2023 08:05:00 PM +0000,,,,,POINT (-97.703705 30.332579)
8378,GRIDSMART,REMOVED,EASTBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY", ST JOHNS AVE / 35 SVRD,LOC16-002920,595,09/18/2023 12:00:00 AM,09/18/2023 08:06:00 PM +0000,,,,,POINT (-97.703705 30.332579)
8379,GRIDSMART,REMOVED,WESTBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY", ST JOHNS AVE / 35 SVRD,LOC16-002920,595,09/18/2023 12:00:00 AM,09/18/2023 08:07:00 PM +0000,,,,,POINT (-97.703705 30.332579)
8380,VIDEO,OK,WESTBOUND,THRU / LEFT TURN, SPICEWOOD SPRINGS RD / PARLIAMENT PL,LOC16-003665,743,09/18/2023 12:00:00 AM,09/18/2023 08:56:00 PM +0000,,,,,POINT (-97.77269 30.433306)
8381,VIDEO,OK,NORTHBOUND,THRU / LEFT TURN, PLEASANT VALLEY RD / ELMONT DR,LOC16-001175,239,09/18/2023 12:00:00 AM,09/18/2023 09:42:00 PM +0000,,,,,POINT (-97.719551 30.238802)
8382,VIDEO,OK,WESTBOUND,THRU / LEFT TURN, PLEASANT VALLEY RD / ELMONT DR,LOC16-001175,239,09/18/2023 12:00:00 AM,09/18/2023 09:43:00 PM +0000,,,,,POINT (-97.719551 30.238802)
8383,VIDEO,OK,EASTBOUND,THRU / LEFT TURN, PLEASANT VALLEY RD / ELMONT DR,LOC16-001175,239,09/18/2023 12:00:00 AM,09/18/2023 09:44:00 PM +0000,,,,,POINT (-97.719551 30.238802)
8384,VIDEO,OK,SOUTHBOUND,THRU / LEFT TURN, PLEASANT VALLEY RD / ELMONT DR,LOC16-001175,239,09/18/2023 12:00:00 AM,09/18/2023 09:45:00 PM +0000,,,,,POINT (-97.719551 30.238802)
8385,VIDEO,OK,NORTHBOUND,SETBACK, 1ST ST / POWELL CIR,LOC16-001630,333,09/18/2023 12:00:00 AM,09/18/2023 10:53:00 PM +0000,,,,,POINT (-97.763954 30.235273)
8386,GRIDSMART,BROKEN,WESTBOUND,"RIGHT TURN, THRU ONLY", HOWARD LN / 35 SVRD,LOC16-003410,692,09/19/2023 12:00:00 AM,09/19/2023 01:02:00 PM +0000,,,,,POINT (-97.671188 30.424255)
8387,GRIDSMART,BROKEN,NORTHBOUND,"LEFT TURN, THRU / RIGHT TURN", HOWARD LN / 35 SVRD,LOC16-003410,692,09/19/2023 12:00:00 AM,09/19/2023 01:03:00 PM +0000,,,,,POINT (-97.671188 30.424255)
8388,GRIDSMART,BROKEN,SOUTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN", HOWARD LN / 35 SVRD,LOC16-003410,692,09/19/2023 12:00:00 AM,09/19/2023 01:37:00 PM +0000,,,,,POINT (-97.671188 30.424255)
8389,GRIDSMART,BROKEN,SOUTHBOUND,"THRU / LEFT TURN, THRU / RIGHT TURN, THRU ONLY",US 183 HWY SVRD / PECAN PARK BLVD,LOC16-003485,707,09/19/2023 12:00:00 AM,09/19/2023 01:40:00 PM +0000,,,,,POINT (-97.796272 30.465315)
8390,GRIDSMART,BROKEN,EASTBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY",US 183 HWY SVRD / PECAN PARK BLVD,LOC16-003485,707,09/19/2023 12:00:00 AM,09/19/2023 01:43:00 PM +0000,,,,,POINT (-97.796272 30.465315)
8391,GRIDSMART,BROKEN,WESTBOUND,"LEFT TURN, RIGHT TURN, THRU ONLY",US 183 HWY SVRD / PECAN PARK BLVD,LOC16-003485,707,09/19/2023 12:00:00 AM,09/19/2023 01:44:00 PM +0000,,,,,POINT (-97.796272 30.465315)
8392,GRIDSMART,REMOVED,WESTBOUND,"BICYCLE, THRU ONLY",SH 71  / 290 HWY,LOC16-003495,709,09/19/2023 12:00:00 AM,09/19/2023 02:07:00 PM +0000,,,,,POINT (-97.874703 30.233343)
8393,GRIDSMART,REMOVED,EASTBOUND,"LEFT TURN, THRU ONLY",SH 71  / 290 HWY,LOC16-003495,709,09/19/2023 12:00:00 AM,09/19/2023 02:09:00 PM +0000,,,,,POINT (-97.874703 30.233343)
8394,RADAR - SmartMicro,OK,SOUTHBOUND,"BICYCLE, LEFT TURN, THRU / LEFT TURN, THRU / RIGHT TURN", ANDERSON LN SVRD / NORTHCREST BLVD,LOC16-003530,716,09/19/2023 12:00:00 AM,09/19/2023 02:24:00 PM +0000,,,,,POINT (-97.705383 30.3437)
8395,RADAR - SmartMicro,OK,EASTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY", ANDERSON LN SVRD / NORTHCREST BLVD,LOC16-003530,716,09/19/2023 12:00:00 AM,09/19/2023 02:26:00 PM +0000,,,,,POINT (-97.705383 30.3437)
8396,RADAR - SmartMicro,OK,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY", ANDERSON LN SVRD / NORTHCREST BLVD,LOC16-003530,716,09/19/2023 12:00:00 AM,09/19/2023 02:27:00 PM +0000,,,,,POINT (-97.705383 30.3437)
8397,GRIDSMART,INACTIVE,SOUTHBOUND,"RIGHT TURN, THRU / LEFT TURN, THRU ONLY", MC NEIL DR / 183 HWY SVRD,LOC16-003555,721,09/19/2023 12:00:00 AM,09/19/2023 02:41:00 PM +0000,,,,,POINT (-97.769058 30.434488)
8398,GRIDSMART,INACTIVE,WESTBOUND,"BICYCLE, LEFT TURN, RIGHT TURN, THRU / LEFT TURN, THRU ONLY", MC NEIL DR / 183 HWY SVRD,LOC16-003555,721,09/19/2023 12:00:00 AM,09/19/2023 02:43:00 PM +0000,,,,,POINT (-97.769058 30.434488)
8399,GRIDSMART,INACTIVE,EASTBOUND,"BICYCLE, LEFT TURN, RIGHT TURN, THRU / LEFT TURN, THRU ONLY", MC NEIL DR / 183 HWY SVRD,LOC16-003555,721,09/19/2023 12:00:00 AM,09/19/2023 02:45:00 PM +0000,,,,,POINT (-97.769058 30.434488)
8400,GRIDSMART,INACTIVE,SOUTHBOUND,"THRU / LEFT TURN, THRU ONLY",US 183 HWY SVRD / POND SPRINGS RD,LOC16-003565,723,09/19/2023 12:00:00 AM,09/19/2023 02:56:00 PM +0000,,,,,POINT (-97.770386 30.435135)
8401,GRIDSMART,INACTIVE,WESTBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY",US 183 HWY SVRD / POND SPRINGS RD,LOC16-003565,723,09/19/2023 12:00:00 AM,09/19/2023 02:59:00 PM +0000,,,,,POINT (-97.770386 30.435135)
8402,GRIDSMART,INACTIVE,EASTBOUND,THRU / LEFT TURN,US 183 HWY SVRD / POND SPRINGS RD,LOC16-003565,723,09/19/2023 12:00:00 AM,09/19/2023 03:00:00 PM +0000,,,,,POINT (-97.770386 30.435135)
8403,RADAR - Wavetronix,VERIFICATION NEEDED,WESTBOUND,"BICYCLE, RIGHT TURN, THRU ONLY",US 290 HWY / HUDSON LOOP,LOC16-000370,75,09/19/2023 12:00:00 AM,09/19/2023 03:03:00 PM +0000,,,,,POINT (-97.891597 30.229516)
8404,RADAR - Wavetronix,VERIFICATION NEEDED,EASTBOUND,"LEFT TURN, THRU ONLY",US 290 HWY / HUDSON LOOP,LOC16-000370,75,09/19/2023 12:00:00 AM,09/19/2023 03:03:00 PM +0000,,,,,POINT (-97.891597 30.229516)
8405,GRIDSMART,REMOVED,SOUTHBOUND,"LEFT TURN, THRU / RIGHT TURN, THRU ONLY", MC KINNEY FALLS PKWY / WILLIAM CANNON DR,LOC16-003835,779,09/19/2023 12:00:00 AM,09/19/2023 03:09:00 PM +0000,,,,,POINT (-97.72583 30.163218)
